linestopid,parentid,previousid,locationid,locationname,sta,std,modalitytype,longitude,latitude,unlo,sta_date,std_date
4404753,4404753,4404753,5071,Bergen op Zoom,2016-12-05 12:00:00.000,2016-12-05 15:00:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2016-12-05,2016-12-05
4407320,4407320,4407320,5071,Bergen op Zoom,2016-12-05 14:00:35.999,2016-12-05 16:30:35.000,BARGE,4.28974079726371,51.4965864,NLBZM,2016-12-05,2016-12-05
4415018,4415018,4415018,5071,Bergen op Zoom,2016-12-06 02:12:00.008,2016-12-06 03:12:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2016-12-06,2016-12-06
4414742,4414742,4414742,5071,Bergen op Zoom,2016-12-06 14:00:12.002,2016-12-06 15:30:12.000,BARGE,4.28974079726371,51.4965864,NLBZM,2016-12-06,2016-12-06
4424482,4424482,4424482,5071,Bergen op Zoom,2016-12-07 07:26:23.991,2016-12-07 08:26:23.000,BARGE,4.28974079726371,51.4965864,NLBZM,2016-12-07,2016-12-07
4415032,4415032,4415032,5071,Bergen op Zoom,2016-12-07 12:00:59.974,2016-12-07 13:30:59.000,BARGE,4.28974079726371,51.4965864,NLBZM,2016-12-07,2016-12-07
4416416,4416416,4416416,5071,Bergen op Zoom,2016-12-07 16:00:59.991,2016-12-07 20:00:59.000,BARGE,4.28974079726371,51.4965864,NLBZM,2016-12-07,2016-12-07
4429158,4429158,4429158,5071,Bergen op Zoom,2016-12-08 07:47:59.994,2016-12-08 08:47:59.000,BARGE,4.28974079726371,51.4965864,NLBZM,2016-12-08,2016-12-08
4415398,4415398,4415398,5071,Bergen op Zoom,2016-12-08 16:00:00.003,2016-12-08 20:00:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2016-12-08,2016-12-08
4429209,4429209,4429209,5071,Bergen op Zoom,2016-12-09 09:28:47.997,2016-12-09 10:28:47.000,BARGE,4.28974079726371,51.4965864,NLBZM,2016-12-09,2016-12-09
4429177,4429177,4429177,5071,Bergen op Zoom,2016-12-09 20:00:47.989,2016-12-09 23:59:47.000,BARGE,4.28974079726371,51.4965864,NLBZM,2016-12-09,2016-12-09
4429487,4429487,4429487,5071,Bergen op Zoom,2016-12-10 08:00:00.000,2016-12-10 11:00:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2016-12-10,2016-12-10
4435164,4435164,4435164,5071,Bergen op Zoom,2016-12-10 09:00:12.009,2016-12-10 12:30:12.000,BARGE,4.28974079726371,51.4965864,NLBZM,2016-12-10,2016-12-10
4435180,4435180,4435180,5071,Bergen op Zoom,2016-12-12 06:00:59.974,2016-12-12 08:00:59.000,BARGE,4.28974079726371,51.4965864,NLBZM,2016-12-12,2016-12-12
4441849,4441849,4441849,5071,Bergen op Zoom,2016-12-12 16:00:23.989,2016-12-12 19:00:23.000,BARGE,4.28974079726371,51.4965864,NLBZM,2016-12-12,2016-12-12
4435214,4435214,4435214,5071,Bergen op Zoom,2016-12-12 19:00:35.996,2016-12-12 22:00:35.000,BARGE,4.28974079726371,51.4965864,NLBZM,2016-12-12,2016-12-12
4441868,4441868,4441868,5071,Bergen op Zoom,2016-12-13 10:00:24.009,2016-12-13 12:00:24.000,BARGE,4.28974079726371,51.4965864,NLBZM,2016-12-13,2016-12-13
4457830,4457830,4457830,5071,Bergen op Zoom,2016-12-14 06:00:59.988,2016-12-14 09:00:59.000,BARGE,4.28974079726371,51.4965864,NLBZM,2016-12-14,2016-12-14
4441620,4441620,4441620,5071,Bergen op Zoom,2016-12-14 10:00:47.989,2016-12-14 14:00:47.000,BARGE,4.28974079726371,51.4965864,NLBZM,2016-12-14,2016-12-14
4456703,4456703,4456703,5071,Bergen op Zoom,2016-12-14 12:00:35.999,2016-12-14 16:00:35.000,BARGE,4.28974079726371,51.4965864,NLBZM,2016-12-14,2016-12-14
4459058,4459058,4459058,5071,Bergen op Zoom,2016-12-15 08:52:47.998,2016-12-15 09:52:47.000,BARGE,4.28974079726371,51.4965864,NLBZM,2016-12-15,2016-12-15
4441663,4441663,4441663,5071,Bergen op Zoom,2016-12-15 13:00:35.974,2016-12-15 16:00:35.000,BARGE,4.28974079726371,51.4965864,NLBZM,2016-12-15,2016-12-15
4463187,4463187,4463187,5071,Bergen op Zoom,2016-12-15 20:00:12.001,2016-12-16 06:00:12.000,BARGE,4.28974079726371,51.4965864,NLBZM,2016-12-15,2016-12-16
4443131,4443131,4443131,5071,Bergen op Zoom,2016-12-16 15:00:12.002,2016-12-16 18:00:12.000,BARGE,4.28974079726371,51.4965864,NLBZM,2016-12-16,2016-12-16
4463211,4463211,4463211,5071,Bergen op Zoom,2016-12-17 20:00:47.996,2016-12-18 10:00:47.000,BARGE,4.28974079726371,51.4965864,NLBZM,2016-12-17,2016-12-18
4472136,4472136,4472136,5071,Bergen op Zoom,2016-12-18 10:00:12.001,2016-12-18 13:00:12.000,BARGE,4.28974079726371,51.4965864,NLBZM,2016-12-18,2016-12-18
4475941,4475941,4475941,5071,Bergen op Zoom,2016-12-19 10:12:00.008,2016-12-19 11:12:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2016-12-19,2016-12-19
4478649,4478649,4478649,5071,Bergen op Zoom,2016-12-19 13:35:59.989,2016-12-19 14:35:59.000,BARGE,4.28974079726371,51.4965864,NLBZM,2016-12-19,2016-12-19
4471596,4471596,4471596,5071,Bergen op Zoom,2016-12-19 15:00:48.002,2016-12-19 18:00:48.000,BARGE,4.28974079726371,51.4965864,NLBZM,2016-12-19,2016-12-19
4478559,4478559,4478559,5071,Bergen op Zoom,2016-12-20 03:09:36.003,2016-12-20 04:09:36.000,BARGE,4.28974079726371,51.4965864,NLBZM,2016-12-20,2016-12-20
4483296,4483296,4483296,5071,Bergen op Zoom,2016-12-20 12:09:35.991,2016-12-20 13:09:35.000,BARGE,4.28974079726371,51.4965864,NLBZM,2016-12-20,2016-12-20
4491144,4491144,4491144,5071,Bergen op Zoom,2016-12-20 13:19:11.997,2016-12-20 14:19:11.000,BARGE,4.28974079726371,51.4965864,NLBZM,2016-12-20,2016-12-20
4491179,4491179,4491179,5071,Bergen op Zoom,2016-12-21 04:21:35.994,2016-12-21 05:21:35.000,BARGE,4.28974079726371,51.4965864,NLBZM,2016-12-21,2016-12-21
4491215,4491215,4491215,5071,Bergen op Zoom,2016-12-21 12:23:59.987,2016-12-21 13:23:59.000,BARGE,4.28974079726371,51.4965864,NLBZM,2016-12-21,2016-12-21
4498045,4498045,4498045,5071,Bergen op Zoom,2016-12-22 09:43:11.999,2016-12-22 10:43:11.000,BARGE,4.28974079726371,51.4965864,NLBZM,2016-12-22,2016-12-22
4491393,4491393,4491393,5071,Bergen op Zoom,2016-12-22 09:47:59.989,2016-12-22 10:47:59.000,BARGE,4.28974079726371,51.4965864,NLBZM,2016-12-22,2016-12-22
4491418,4491418,4491418,5071,Bergen op Zoom,2016-12-22 18:00:23.998,2016-12-22 22:00:23.000,BARGE,4.28974079726371,51.4965864,NLBZM,2016-12-22,2016-12-22
4505882,4505882,4505882,5071,Bergen op Zoom,2016-12-23 21:00:47.999,2016-12-26 07:00:47.000,BARGE,4.28974079726371,51.4965864,NLBZM,2016-12-23,2016-12-26
4505872,4505872,4505872,5071,Bergen op Zoom,2016-12-24 08:00:47.999,2016-12-27 06:00:47.000,BARGE,4.28974079726371,51.4965864,NLBZM,2016-12-24,2016-12-27
4510679,4510679,4510679,5071,Bergen op Zoom,2016-12-27 12:45:35.987,2016-12-27 13:45:35.000,BARGE,4.28974079726371,51.4965864,NLBZM,2016-12-27,2016-12-27
4517827,4517827,4517827,5071,Bergen op Zoom,2016-12-28 08:07:11.974,2016-12-28 09:07:11.000,BARGE,4.28974079726371,51.4965864,NLBZM,2016-12-28,2016-12-28
4521597,4521597,4521597,5071,Bergen op Zoom,2016-12-28 18:14:23.974,2016-12-28 19:14:23.000,BARGE,4.28974079726371,51.4965864,NLBZM,2016-12-28,2016-12-28
4517971,4517971,4517971,5071,Bergen op Zoom,2016-12-29 17:00:23.974,2016-12-29 21:00:23.000,BARGE,4.28974079726371,51.4965864,NLBZM,2016-12-29,2016-12-29
4522219,4522219,4522219,5071,Bergen op Zoom,2016-12-30 04:28:47.996,2016-12-30 05:28:47.000,BARGE,4.28974079726371,51.4965864,NLBZM,2016-12-30,2016-12-30
4501304,4501304,4501304,5071,Bergen op Zoom,2016-12-23 21:35:59.974,2017-01-01 09:00:59.000,BARGE,4.28974079726371,51.4965864,NLBZM,2016-12-23,2017-01-01
4527429,4527429,4527429,5071,Bergen op Zoom,2017-01-01 22:00:00.001,2017-01-01 23:00:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-01,2017-01-01
4533885,4533885,4533885,5071,Bergen op Zoom,2017-01-03 06:07:12.000,2017-01-03 07:07:12.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-03,2017-01-03
4554641,4554641,4554641,5071,Bergen op Zoom,2017-01-03 11:38:23.990,2017-01-03 12:38:23.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-03,2017-01-03
4526635,4526635,4526635,5071,Bergen op Zoom,2017-01-03 11:00:47.974,2017-01-03 14:00:47.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-03,2017-01-03
4554735,4554735,4554735,5071,Bergen op Zoom,2017-01-04 09:02:24.003,2017-01-04 10:02:24.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-04,2017-01-04
4568691,4568691,4568691,5071,Bergen op Zoom,2017-01-04 21:07:11.999,2017-01-04 22:07:11.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-04,2017-01-04
4554676,4554676,4554676,5071,Bergen op Zoom,2017-01-05 03:57:35.992,2017-01-05 04:57:35.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-05,2017-01-05
4572225,4572225,4572225,5071,Bergen op Zoom,2017-01-05 09:00:11.987,2017-01-05 11:00:11.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-05,2017-01-05
4554702,4554702,4554702,5071,Bergen op Zoom,2017-01-05 09:00:59.986,2017-01-05 12:00:59.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-05,2017-01-05
4572281,4572281,4572281,5071,Bergen op Zoom,2017-01-06 06:00:47.980,2017-01-06 08:00:47.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-06,2017-01-06
4572250,4572250,4572250,5071,Bergen op Zoom,2017-01-06 09:23:59.985,2017-01-06 10:23:59.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-06,2017-01-06
4572366,4572366,4572366,5071,Bergen op Zoom,2017-01-06 18:14:23.989,2017-01-06 19:14:23.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-06,2017-01-06
4572942,4572942,4572942,5071,Bergen op Zoom,2017-01-07 13:33:35.996,2017-01-07 14:33:35.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-07,2017-01-07
4572339,4572339,4572339,5071,Bergen op Zoom,2017-01-08 08:00:11.990,2017-01-08 12:00:11.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-08,2017-01-08
4574849,4574849,4574849,5071,Bergen op Zoom,2017-01-09 19:00:59.988,2017-01-09 22:00:59.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-09,2017-01-09
4581450,4581450,4581450,5071,Bergen op Zoom,2017-01-10 01:23:59.987,2017-01-10 02:23:59.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-10,2017-01-10
4581423,4581423,4581423,5071,Bergen op Zoom,2017-01-10 06:00:23.994,2017-01-10 09:00:23.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-10,2017-01-10
4581441,4581441,4581441,5071,Bergen op Zoom,2017-01-11 07:02:23.989,2017-01-11 08:02:23.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-11,2017-01-11
4581460,4581460,4581460,5071,Bergen op Zoom,2017-01-11 07:16:47.974,2017-01-11 08:16:47.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-11,2017-01-11
4581768,4581768,4581768,5071,Bergen op Zoom,2017-01-11 21:50:23.989,2017-01-11 22:50:23.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-11,2017-01-11
4602957,4602957,4602957,5071,Bergen op Zoom,2017-01-12 17:00:36.000,2017-01-12 20:00:36.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-12,2017-01-12
4581446,4581446,4581446,5071,Bergen op Zoom,2017-01-12 20:00:47.974,2017-01-13 01:59:59.985,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-12,2017-01-13
4601783,4601783,4601783,5071,Bergen op Zoom,2017-01-14 02:59:59.001,2017-01-14 10:00:36.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-14,2017-01-14
4614732,4614732,4614732,5071,Bergen op Zoom,2017-01-14 11:04:47.989,2017-01-14 12:04:47.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-14,2017-01-14
4620749,4620749,4620749,5071,Bergen op Zoom,2017-01-15 21:55:12.000,2017-01-15 22:55:12.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-15,2017-01-15
4601679,4601679,4601679,5071,Bergen op Zoom,2017-01-14 08:00:59.989,2017-01-16 06:00:47.973,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-14,2017-01-16
4614710,4614710,4614710,5071,Bergen op Zoom,2017-01-16 17:55:12.000,2017-01-16 21:00:12.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-16,2017-01-16
4626307,4626307,4626307,5071,Bergen op Zoom,2017-01-16 21:02:23.998,2017-01-16 22:02:23.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-16,2017-01-16
4626306,4626306,4626306,5071,Bergen op Zoom,2017-01-17 02:50:23.995,2017-01-17 03:50:23.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-17,2017-01-17
4965247,4965247,4965247,5071,Bergen op Zoom,2017-01-18 07:45:36.002,2017-01-18 08:45:36.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-18,2017-01-18
4620748,4620748,4620748,5071,Bergen op Zoom,2017-01-18 10:00:35.996,2017-01-18 12:00:35.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-18,2017-01-18
4967048,4967048,4967048,5071,Bergen op Zoom,2017-01-18 11:59:59.993,2017-01-18 12:59:59.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-18,2017-01-18
4968164,4968164,4968164,5071,Bergen op Zoom,2017-01-19 07:38:23.975,2017-01-19 08:38:23.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-19,2017-01-19
4966492,4966492,4966492,5071,Bergen op Zoom,2017-01-19 17:00:11.996,2017-01-19 21:30:11.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-19,2017-01-19
4975121,4975121,4975121,5071,Bergen op Zoom,2017-01-20 06:00:12.003,2017-01-20 09:00:12.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-20,2017-01-20
4977511,4977511,4977511,5071,Bergen op Zoom,2017-01-20 10:00:00.002,2017-01-20 11:00:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-20,2017-01-20
4967552,4967552,4967552,5071,Bergen op Zoom,2017-01-20 11:00:00.003,2017-01-20 12:00:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-20,2017-01-20
4620880,4620880,4620880,5071,Bergen op Zoom,2017-01-20 17:00:23.994,2017-01-20 21:00:23.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-20,2017-01-20
4980247,4980247,4980247,5071,Bergen op Zoom,2017-01-21 17:28:47.970,2017-01-21 18:28:47.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-21,2017-01-21
4993457,4993457,4993457,5071,Bergen op Zoom,2017-01-22 06:00:35.972,2017-01-22 09:21:35.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-22,2017-01-22
4997981,4997981,4997981,5071,Bergen op Zoom,2017-01-23 15:00:47.997,2017-01-23 19:30:47.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-23,2017-01-23
4998253,4998253,4998253,5071,Bergen op Zoom,2017-01-23 19:00:11.993,2017-01-23 21:00:11.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-23,2017-01-23
4998357,4998357,4998357,5071,Bergen op Zoom,2017-01-24 12:00:35.991,2017-01-24 13:30:35.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-24,2017-01-24
4998361,4998361,4998361,5071,Bergen op Zoom,2017-01-25 04:31:11.984,2017-01-25 05:31:11.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-25,2017-01-25
5008736,5008736,5008736,5071,Bergen op Zoom,2017-01-25 06:00:35.969,2017-01-25 10:50:35.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-25,2017-01-25
4998365,4998365,4998365,5071,Bergen op Zoom,2017-01-25 18:00:11.990,2017-01-25 22:00:11.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-25,2017-01-25
5017793,5017793,5017793,5071,Bergen op Zoom,2017-01-26 06:26:23.997,2017-01-26 07:26:23.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-26,2017-01-26
5012282,5012282,5012282,5071,Bergen op Zoom,2017-01-26 07:33:35.996,2017-01-26 08:33:35.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-26,2017-01-26
5015409,5015409,5015409,5071,Bergen op Zoom,2017-01-27 06:00:59.977,2017-01-27 08:00:59.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-27,2017-01-27
5027491,5027491,5027491,5071,Bergen op Zoom,2017-01-27 14:07:11.969,2017-01-27 15:07:11.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-27,2017-01-27
5034966,5034966,5034966,5071,Bergen op Zoom,2017-01-28 10:00:36.003,2017-01-28 12:00:36.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-28,2017-01-28
5041302,5041302,5041302,5071,Bergen op Zoom,2017-01-29 09:04:47.997,2017-01-29 10:04:47.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-29,2017-01-29
5024843,5024843,5024843,5071,Bergen op Zoom,2017-01-27 17:00:23.988,2017-01-30 05:30:23.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-27,2017-01-30
5035028,5035028,5035028,5071,Bergen op Zoom,2017-01-30 09:00:59.969,2017-01-30 12:00:59.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-30,2017-01-30
5048021,5048021,5048021,5071,Bergen op Zoom,2017-01-30 19:11:59.988,2017-01-30 20:11:59.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-30,2017-01-30
5048008,5048008,5048008,5071,Bergen op Zoom,2017-01-31 03:38:23.992,2017-01-31 04:38:23.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-31,2017-01-31
5048007,5048007,5048007,5071,Bergen op Zoom,2017-01-31 14:00:47.987,2017-01-31 18:00:47.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-01-31,2017-01-31
5076809,5076809,5076809,5071,Bergen op Zoom,2017-02-01 05:45:35.984,2017-02-01 06:45:35.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-01,2017-02-01
5053119,5053119,5053119,5071,Bergen op Zoom,2017-02-01 07:38:23.997,2017-02-01 08:38:23.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-01,2017-02-01
5055998,5055998,5055998,5071,Bergen op Zoom,2017-02-01 20:00:23.997,2017-02-02 06:00:23.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-01,2017-02-02
5080675,5080675,5080675,5071,Bergen op Zoom,2017-02-02 08:33:35.994,2017-02-02 09:33:35.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-02,2017-02-02
5083347,5083347,5083347,5071,Bergen op Zoom,2017-02-02 09:04:47.996,2017-02-02 10:04:47.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-02,2017-02-02
5056007,5056007,5056007,5071,Bergen op Zoom,2017-02-03 06:00:11.990,2017-02-03 09:00:11.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-03,2017-02-03
5089017,5089017,5089017,5071,Bergen op Zoom,2017-02-04 07:28:47.997,2017-02-04 08:28:47.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-04,2017-02-04
5088471,5088471,5088471,5071,Bergen op Zoom,2017-02-04 12:00:11.994,2017-02-04 15:00:11.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-04,2017-02-04
5088694,5088694,5088694,5071,Bergen op Zoom,2017-02-03 11:14:23.994,2017-02-05 16:00:23.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-03,2017-02-05
5089230,5089230,5089230,5071,Bergen op Zoom,2017-02-06 12:00:11.988,2017-02-06 13:00:11.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-06,2017-02-06
5093116,5093116,5093116,5071,Bergen op Zoom,2017-02-07 05:26:23.982,2017-02-07 06:26:23.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-07,2017-02-07
5114474,5114474,5114474,5071,Bergen op Zoom,2017-02-07 11:31:11.982,2017-02-07 12:31:11.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-07,2017-02-07
5115073,5115073,5115073,5071,Bergen op Zoom,2017-02-07 11:33:35.982,2017-02-07 12:33:35.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-07,2017-02-07
5093124,5093124,5093124,5071,Bergen op Zoom,2017-02-07 21:00:23.982,2017-02-08 06:00:23.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-07,2017-02-08
5111904,5111904,5111904,5071,Bergen op Zoom,2017-02-08 07:40:48.000,2017-02-08 08:40:48.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-08,2017-02-08
5132742,5132742,5132742,5071,Bergen op Zoom,2017-02-09 09:50:23.982,2017-02-09 10:50:23.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-09,2017-02-09
5093544,5093544,5093544,5071,Bergen op Zoom,2017-02-09 10:45:35.964,2017-02-09 11:45:35.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-09,2017-02-09
5112352,5112352,5112352,5071,Bergen op Zoom,2017-02-09 11:45:36.000,2017-02-09 12:45:36.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-09,2017-02-09
5121644,5121644,5121644,5071,Bergen op Zoom,2017-02-10 10:43:12.000,2017-02-10 11:43:12.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-10,2017-02-10
5112788,5112788,5112788,5071,Bergen op Zoom,2017-02-10 12:14:24.000,2017-02-10 13:14:24.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-10,2017-02-10
5138488,5138488,5138488,5071,Bergen op Zoom,2017-02-10 20:28:47.982,2017-02-10 21:28:47.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-10,2017-02-10
5138504,5138504,5138504,5071,Bergen op Zoom,2017-02-11 05:02:23.995,2017-02-11 06:02:23.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-11,2017-02-11
5131259,5131259,5131259,5071,Bergen op Zoom,2017-02-11 20:40:48.000,2017-02-11 21:40:48.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-11,2017-02-11
5126813,5126813,5126813,5071,Bergen op Zoom,2017-02-12 00:28:48.000,2017-02-12 01:28:48.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-12,2017-02-12
5130865,5130865,5130865,5071,Bergen op Zoom,2017-02-13 09:00:48.000,2017-02-13 10:00:48.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-13,2017-02-13
5133514,5133514,5133514,5071,Bergen op Zoom,2017-02-13 15:00:00.000,2017-02-13 18:00:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-13,2017-02-13
5139454,5139454,5139454,5071,Bergen op Zoom,2017-02-14 05:19:12.000,2017-02-14 06:19:12.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-14,2017-02-14
5139557,5139557,5139557,5071,Bergen op Zoom,2017-02-14 15:00:23.982,2017-02-14 16:00:23.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-14,2017-02-14
5139775,5139775,5139775,5071,Bergen op Zoom,2017-02-15 06:57:35.982,2017-02-15 07:57:35.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-15,2017-02-15
5139538,5139538,5139538,5071,Bergen op Zoom,2017-02-15 06:00:24.000,2017-02-15 08:00:24.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-15,2017-02-15
5163680,5163680,5163680,5071,Bergen op Zoom,2017-02-15 22:59:59.982,2017-02-15 23:59:59.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-15,2017-02-15
5156974,5156974,5156974,5071,Bergen op Zoom,2017-02-16 07:16:47.991,2017-02-16 08:16:47.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-16,2017-02-16
5156539,5156539,5156539,5071,Bergen op Zoom,2017-02-16 08:52:48.000,2017-02-16 09:52:48.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-16,2017-02-16
5169131,5169131,5169131,5071,Bergen op Zoom,2017-02-16 11:12:00.000,2017-02-16 12:12:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-16,2017-02-16
5161758,5161758,5161758,5071,Bergen op Zoom,2017-02-17 07:16:48.000,2017-02-17 08:16:48.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-17,2017-02-17
5161440,5161440,5161440,5071,Bergen op Zoom,2017-02-17 18:00:35.991,2017-02-17 19:00:35.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-17,2017-02-17
5169306,5169306,5169306,5071,Bergen op Zoom,2017-02-18 08:00:12.000,2017-02-18 10:00:12.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-18,2017-02-18
5182225,5182225,5182225,5071,Bergen op Zoom,2017-02-18 18:21:35.964,2017-02-18 19:21:35.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-18,2017-02-18
5186081,5186081,5186081,5071,Bergen op Zoom,2017-02-18 19:33:36.000,2017-02-18 20:33:36.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-18,2017-02-18
5169356,5169356,5169356,5071,Bergen op Zoom,2017-02-19 05:23:59.992,2017-02-19 06:23:59.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-19,2017-02-19
5194199,5194199,5194199,5071,Bergen op Zoom,2017-02-19 17:09:36.000,2017-02-19 18:09:36.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-19,2017-02-19
5169490,5169490,5169490,5071,Bergen op Zoom,2017-02-20 14:00:11.995,2017-02-20 17:00:11.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-20,2017-02-20
5199428,5199428,5199428,5071,Bergen op Zoom,2017-02-21 09:26:23.982,2017-02-21 10:26:23.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-21,2017-02-21
5199376,5199376,5199376,5071,Bergen op Zoom,2017-02-21 12:00:11.982,2017-02-21 13:00:11.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-21,2017-02-21
5199554,5199554,5199554,5071,Bergen op Zoom,2017-02-21 17:00:23.991,2017-02-21 18:00:23.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-21,2017-02-21
5199461,5199461,5199461,5071,Bergen op Zoom,2017-02-22 10:12:00.000,2017-02-22 11:12:00.000,BARGE,4.28974079726371,51.4965864,NLBZM,2017-02-22,2017-02-22
